artist_index,artist_id,artist_name,track_id,vocal_segments
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRFJPLR12903CB6F3E,"[1.5, 3.0, 4.5, 6.0, 40.5, 42.0, 43.5, 45.0, 46.5, 48.0]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRWNHMB12903CBBE8C,"[6.0, 7.5, 9.0, 22.5, 25.5, 27.0, 43.5, 45.0, 46.5, 48.0]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRFBZIF12903CBBE74,"[18.0, 19.5, 21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRZABLM128E0786CAA,"[0.0, 1.5, 3.0, 4.5, 6.0, 7.5, 13.5, 15.0, 19.5, 21.0]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRXVOJB128F145AFB1,"[13.5, 15.0, 16.5, 18.0, 19.5, 31.5, 33.0, 34.5, 36.0, 37.5]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRKJSJA12903CBBCC7,"[21.0, 22.5, 24.0, 28.5, 30.0, 31.5, 33.0, 34.5, 36.0, 37.5]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TROQDYM12903CBBE8A,"[9.0, 10.5, 12.0, 13.5, 15.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TREAUSB12903CBBE99,"[1.5, 3.0, 4.5, 6.0, 7.5, 30.0, 31.5, 33.0, 34.5, 36.0]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRFBBIN12903CBBE7B,"[24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 34.5, 36.0, 37.5, 39.0]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRQZEMO12903CBBE85,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRJZTWL128F4265AFB,"[1.5, 6.0, 9.0, 10.5, 12.0, 13.5, 16.5, 18.0, 19.5, 21.0]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRJJSLM12903CB6F41,"[10.5, 12.0, 15.0, 16.5, 18.0, 19.5, 21.0, 22.5, 24.0, 25.5]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRHHVNW12903CB6F37,"[4.5, 6.0, 22.5, 24.0, 25.5, 33.0, 34.5, 36.0, 37.5, 39.0]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRUNLSD128E0786CA4,"[3.0, 4.5, 6.0, 12.0, 13.5, 18.0, 19.5, 21.0, 22.5, 24.0]"
1,ARHJMEF1187FB415AE,"Fehlfarben
",TRHEQLI12903CB6F33,"[0.0, 1.5, 6.0, 7.5, 13.5, 15.0, 21.0, 27.0, 28.5, 34.5]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRBOTDZ128F93382B8,"[19.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 36.0, 37.5]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRVMHTT128E079317E,"[10.5, 15.0, 16.5, 18.0, 19.5, 21.0, 25.5, 27.0, 28.5, 30.0]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRILFDC128F4292AF2,"[3.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRCGPIM128F92F66B5,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRZCQOJ128F931B22D,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRAYBAD128F4292AEF,"[9.0, 10.5, 13.5, 15.0, 16.5, 18.0, 19.5, 21.0, 22.5, 24.0]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRCJAKT128F428768F,"[12.0, 13.5, 15.0, 21.0, 22.5, 24.0, 28.5, 30.0, 31.5, 33.0]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRWWYXB128F424DE67,"[4.5, 9.0, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5, 21.0, 22.5]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRUWEVP128F92E0401,"[7.5, 9.0, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5, 21.0, 22.5]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRSBKWB128F428768C,"[13.5, 15.0, 18.0, 19.5, 21.0, 22.5, 27.0, 28.5, 30.0, 31.5]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRXXEXD128F9339D85,"[4.5, 6.0, 7.5, 9.0, 10.5, 12.0, 15.0, 16.5, 18.0, 24.0]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TREVATD128F9312ED1,"[0.0, 1.5, 6.0, 7.5, 9.0, 13.5, 15.0, 16.5, 18.0, 22.5]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRFRKAK128F4292AF6,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 18.0, 19.5, 21.0]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRVAMWE128F428767E,"[13.5, 15.0, 21.0, 22.5, 25.5, 27.0, 28.5, 34.5, 36.0, 40.5]"
2,ARVTOO51187FB5CE96,"Marv Johnson
",TRJOGTJ128F428767C,"[13.5, 15.0, 19.5, 21.0, 22.5, 24.0, 25.5, 30.0, 31.5, 33.0]"
3,ARRE7OC1187B9891B6,"Tim
",TRLHILJ128F92FAD47,"[10.5, 18.0, 19.5, 27.0, 28.5, 33.0, 34.5, 36.0, 37.5, 46.5]"
3,ARRE7OC1187B9891B6,"Tim
",TRONYHL128F4277814,"[27.0, 28.5, 30.0, 31.5, 33.0, 34.5, 36.0, 37.5, 39.0, 40.5]"
3,ARRE7OC1187B9891B6,"Tim
",TRIXXMN12903CC1308,"[10.5, 12.0, 13.5, 15.0, 16.5, 33.0, 34.5, 39.0, 40.5, 42.0]"
3,ARRE7OC1187B9891B6,"Tim
",TRNIZFL128F146F7B8,"[21.0, 24.0, 25.5, 27.0, 28.5, 30.0, 33.0, 34.5, 36.0, 37.5]"
3,ARRE7OC1187B9891B6,"Tim
",TRVMTOR128F427781A,"[6.0, 7.5, 37.5, 39.0, 42.0, 43.5, 45.0, 49.5, 51.0, 52.5]"
3,ARRE7OC1187B9891B6,"Tim
",TRNYUCQ128F4277815,"[27.0, 28.5, 33.0, 34.5, 37.5, 39.0, 40.5, 42.0, 43.5, 45.0]"
3,ARRE7OC1187B9891B6,"Tim
",TRADJUB128F4277817,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
3,ARRE7OC1187B9891B6,"Tim
",TRGELMC12903CC1303,"[10.5, 12.0, 13.5, 34.5, 36.0, 37.5, 39.0, 40.5, 42.0, 48.0]"
3,ARRE7OC1187B9891B6,"Tim
",TRAQUGT12903CC1300,"[19.5, 21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0]"
3,ARRE7OC1187B9891B6,"Tim
",TRBRAOR128F146F584,"[6.0, 7.5, 9.0, 10.5, 12.0, 18.0, 30.0, 31.5, 33.0, 36.0]"
3,ARRE7OC1187B9891B6,"Tim
",TRAGWKG12903CC12F4,"[4.5, 6.0, 7.5, 12.0, 13.5, 43.5, 45.0, 46.5, 51.0, 54.0]"
3,ARRE7OC1187B9891B6,"Tim
",TRQGXUP12903CC12F1,"[27.0, 28.5, 30.0, 33.0, 34.5, 36.0, 37.5, 39.0, 40.5, 42.0]"
3,ARRE7OC1187B9891B6,"Tim
",TRPWHJL128F146F7B0,"[3.0, 4.5, 6.0, 27.0, 28.5, 30.0, 40.5, 42.0, 43.5, 54.0]"
3,ARRE7OC1187B9891B6,"Tim
",TREIAWQ128F146F581,"[19.5, 21.0, 22.5, 24.0, 31.5, 33.0, 34.5, 36.0, 37.5, 39.0]"
3,ARRE7OC1187B9891B6,"Tim
",TRMKCBZ128F427780A,"[31.5, 33.0, 34.5, 37.5, 39.0, 40.5, 42.0, 43.5, 45.0, 46.5]"
4,ARZAHDN1187B9B4BED,"Ice
",TRGIKYI128F4269896,"[4.5, 6.0, 7.5, 12.0, 13.5, 15.0, 19.5, 21.0, 22.5, 24.0]"
4,ARZAHDN1187B9B4BED,"Ice
",TRUIMLF128F92FEE32,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
4,ARZAHDN1187B9B4BED,"Ice
",TRKENIV128F930ABC9,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 39.0]"
4,ARZAHDN1187B9B4BED,"Ice
",TRJRANO128F92FEE45,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
4,ARZAHDN1187B9B4BED,"Ice
",TRCQCJM128F42698A0,"[3.0, 4.5, 6.0, 7.5, 12.0, 13.5, 15.0, 16.5, 18.0, 22.5]"
4,ARZAHDN1187B9B4BED,"Ice
",TRPWTQL128F92FEE43,"[19.5, 21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 34.5]"
4,ARZAHDN1187B9B4BED,"Ice
",TRYNYYJ128F426989C,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5]"
4,ARZAHDN1187B9B4BED,"Ice
",TRJWZTW128F935B620,"[12.0, 13.5, 18.0, 22.5, 24.0, 28.5, 30.0, 36.0, 37.5, 39.0]"
4,ARZAHDN1187B9B4BED,"Ice
",TRROOSQ12903CCB61C,"[15.0, 18.0, 19.5, 21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0]"
4,ARZAHDN1187B9B4BED,"Ice
",TRQYRQA128F935B5E0,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
4,ARZAHDN1187B9B4BED,"Ice
",TRTKUIA12903CCB619,"[9.0, 10.5, 12.0, 13.5, 28.5, 30.0, 34.5, 40.5, 45.0, 51.0]"
4,ARZAHDN1187B9B4BED,"Ice
",TRPJFWD128F92FEE3A,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 46.5, 48.0, 49.5, 51.0]"
4,ARZAHDN1187B9B4BED,"Ice
",TRDPVHO128F930ABD3,"[15.0, 16.5, 18.0, 19.5, 21.0, 22.5, 27.0, 28.5, 30.0, 33.0]"
4,ARZAHDN1187B9B4BED,"Ice
",TRRALRL128F930ABC3,"[22.5, 24.0, 25.5, 30.0, 33.0, 34.5, 36.0, 37.5, 39.0, 40.5]"
4,ARZAHDN1187B9B4BED,"Ice
",TRZDHQX128F930ABD8,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 33.0, 34.5, 36.0, 37.5]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRMTHTP128F4273C3E,"[22.5, 27.0, 28.5, 30.0, 31.5, 33.0, 36.0, 37.5, 39.0, 40.5]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRCBGKW128F426CF22,"[18.0, 22.5, 24.0, 28.5, 30.0, 31.5, 33.0, 34.5, 36.0, 37.5]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRKPART128F4273C39,"[15.0, 16.5, 18.0, 19.5, 21.0, 22.5, 24.0, 25.5, 31.5, 33.0]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRWHORQ128F426CF0A,"[25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5, 36.0, 37.5, 40.5]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRYJKPV128F1472EA5,"[4.5, 6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRXAJUX128F4273C3C,"[4.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 21.0, 22.5, 24.0]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRGUYOJ128F426CEF6,"[3.0, 4.5, 6.0, 7.5, 12.0, 13.5, 27.0, 28.5, 54.0, 55.5]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRWANVG128F426CF28,"[0.0, 10.5, 12.0, 18.0, 19.5, 27.0, 42.0, 49.5, 51.0, 52.5]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRFYZIZ128F4273C45,"[13.5, 15.0, 24.0, 25.5, 27.0, 37.5, 39.0, 40.5, 42.0, 43.5]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRBOVXJ128F1475A1F,"[4.5, 6.0, 7.5, 9.0, 16.5, 18.0, 19.5, 21.0, 22.5, 24.0]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRZYIDH128F1472E7D,"[24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 36.0, 37.5, 39.0]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TREPKJC128F4263086,"[12.0, 13.5, 15.0, 39.0, 40.5, 42.0, 43.5, 45.0, 46.5, 48.0]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRULOXX128F4273C32,"[7.5, 9.0, 10.5, 15.0, 16.5, 18.0, 25.5, 30.0, 43.5, 45.0]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRHQIOM128F1472E79,"[4.5, 6.0, 7.5, 9.0, 13.5, 15.0, 42.0, 46.5, 48.0, 51.0]"
5,ARZOT5Y1187B9B23ED,"Los Pericos
",TRZODGD128F146B3A6,"[10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5, 21.0, 22.5, 24.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRUJQJR128E0784A55,"[7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5, 21.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRPRHNT128E07861AE,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRFIOFB128E078631D,"[18.0, 19.5, 21.0, 30.0, 36.0, 37.5, 45.0, 46.5, 48.0, 49.5]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRFSDDV128F92FA82B,"[7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5, 21.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRCDAUA128E0784644,"[0.0, 1.5, 3.0, 7.5, 12.0, 13.5, 19.5, 21.0, 22.5, 24.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRUFFFS128F93165FC,"[7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5, 21.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRSUYVU128F93312C4,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRKOCYW128E07862DD,"[6.0, 7.5, 13.5, 15.0, 16.5, 18.0, 19.5, 21.0, 22.5, 24.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRMNSTG128F933AFC9,"[19.5, 21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRFNXBG128E07862E0,"[6.0, 27.0, 31.5, 33.0, 34.5, 36.0, 42.0, 43.5, 45.0, 46.5]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRIIGOC128F428C472,"[16.5, 18.0, 22.5, 28.5, 30.0, 34.5, 36.0, 37.5, 40.5, 42.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRBYLRS128F931F041,"[4.5, 6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRMIZGK128F4240B83,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 16.5, 18.0, 19.5, 21.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRADRNN128F92F7172,"[0.0, 1.5, 3.0, 4.5, 7.5, 9.0, 10.5, 12.0, 13.5, 18.0]"
6,ARLGIX31187B9AE9A0,"Jay-Z
",TRMUGKL128F42849D8,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TROSGDU128F427631D,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRLFNNA128F4276348,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRFPDHS128F92E20BF,"[22.5, 24.0, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5, 36.0, 37.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TREMQCT128F4276314,"[22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5, 37.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRUYDJL128F92E20BB,"[3.0, 4.5, 12.0, 13.5, 19.5, 21.0, 22.5, 24.0, 30.0, 39.0]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRWLXIA128F427630F,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRPFRQQ128F92E20CA,"[16.5, 18.0, 19.5, 21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRURMUV128F4276320,"[15.0, 16.5, 18.0, 19.5, 21.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRQWLHF128F4273030,"[21.0, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRZMDSM128F4276334,"[16.5, 18.0, 19.5, 21.0, 22.5, 31.5, 33.0, 34.5, 36.0, 40.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRJPKPV128F4276324,"[12.0, 13.5, 15.0, 18.0, 19.5, 25.5, 27.0, 36.0, 39.0, 40.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRODGVA128F92E20CE,"[9.0, 10.5, 22.5, 24.0, 25.5, 27.0, 28.5, 30.0, 34.5, 36.0]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRUHLOY128F92E20C6,"[10.5, 12.0, 19.5, 21.0, 22.5, 27.0, 28.5, 30.0, 43.5, 45.0]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRYBLMZ128F92E20BA,"[25.5, 27.0, 28.5, 30.0, 33.0, 34.5, 40.5, 42.0, 45.0, 46.5]"
7,ARSIACP1187FB3793E,"The Last Poets
",TRFPCYB128F4276328,"[12.0, 13.5, 15.0, 16.5, 19.5, 21.0, 22.5, 24.0, 33.0, 34.5]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRDLYLR128F42150F5,"[15.0, 22.5, 24.0, 25.5, 27.0, 28.5, 40.5, 42.0, 43.5, 51.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRRENOL128F4215119,"[12.0, 13.5, 18.0, 19.5, 21.0, 22.5, 31.5, 33.0, 40.5, 45.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRKPJYV128F421511E,"[13.5, 19.5, 25.5, 27.0, 40.5, 42.0, 43.5, 48.0, 49.5, 51.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRZAIPW128F42150D5,"[12.0, 21.0, 22.5, 24.0, 25.5, 30.0, 33.0, 34.5, 39.0, 42.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRQALUZ128F4215120,"[25.5, 27.0, 28.5, 30.0, 31.5, 33.0, 34.5, 36.0, 37.5, 39.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TROGRRN128F42150EF,"[13.5, 18.0, 19.5, 21.0, 28.5, 30.0, 31.5, 33.0, 34.5, 36.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRWLSLH128F421511F,"[24.0, 25.5, 27.0, 30.0, 31.5, 33.0, 34.5, 36.0, 37.5, 39.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRJFLCD128F42150EA,"[15.0, 16.5, 18.0, 19.5, 21.0, 22.5, 24.0, 25.5, 27.0, 28.5]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRQJAKU128F42150F8,"[21.0, 24.0, 27.0, 28.5, 31.5, 36.0, 37.5, 39.0, 40.5, 45.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRSBXKB128F428E6BA,"[4.5, 6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRZXDWK128F42150F7,"[22.5, 24.0, 25.5, 27.0, 28.5, 33.0, 34.5, 36.0, 37.5, 39.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRXAVQY128F427ECA6,"[7.5, 9.0, 10.5, 12.0, 13.5, 16.5, 18.0, 21.0, 22.5, 24.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRQTZNL128F92EF55B,"[13.5, 16.5, 18.0, 19.5, 21.0, 24.0, 25.5, 27.0, 28.5, 30.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRVMQIT128F92EF55E,"[28.5, 30.0, 31.5, 33.0, 34.5, 36.0, 37.5, 39.0, 40.5, 42.0]"
8,ARRJFJ31187B9961EF,"Sergio Dalma
",TRNOHDJ128F42153D5,"[0.0, 1.5, 7.5, 13.5, 15.0, 16.5, 18.0, 22.5, 24.0, 25.5]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRXIKLC128E07857B5,"[4.5, 6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 19.5, 24.0]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRPLFYZ128E078E72C,"[1.5, 3.0, 4.5, 6.0, 7.5, 12.0, 13.5, 15.0, 21.0, 22.5]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRVSIOP128F42955DA,"[0.0, 4.5, 6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 24.0]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRGDKYO128E078E72A,"[10.5, 13.5, 15.0, 16.5, 18.0, 25.5, 27.0, 31.5, 33.0, 34.5]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRGNMBG128E078AA00,"[9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5, 21.0, 22.5]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRVZNQM128E078C705,"[6.0, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5, 21.0]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRFZHDE12903D012DB,"[15.0, 16.5, 18.0, 19.5, 21.0, 27.0, 28.5, 30.0, 34.5, 36.0]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRVVXCE128E078C715,"[3.0, 4.5, 6.0, 7.5, 9.0, 10.5, 12.0, 15.0, 18.0, 21.0]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRSPJAB128F92EF599,"[4.5, 6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRRRYLT128E07857B3,"[0.0, 1.5, 4.5, 6.0, 7.5, 12.0, 13.5, 19.5, 21.0, 25.5]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRPNXLI128F4268781,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 21.0, 22.5]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRKVRHV128E078C70E,"[6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0, 16.5, 18.0, 19.5]"
9,ARD9UVF1187B9B17FE,"Brian Wilson
",TRXWKUV128F92C3EB2,"[1.5, 3.0, 4.5, 6.0, 7.5, 9.0, 10.5, 12.0, 13.5, 15.0]"
